"response_id","experience"
"GEN24_26281","Watch a live Maori performance"
"GEN24_26285","None of these"
"GEN24_26295","See Maori art or crafts being created"
"GEN24_26295","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26295","Some other Maori cultural activity"
"GEN24_26295","Watch a live Maori performance"
"GEN24_26311","None of these"
"GEN24_26325","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26325","Visit a Maori marae (a Maori meeting place)"
"GEN24_26327","None of these"
"GEN24_26336","None of these"
"GEN24_26347","None of these"
"GEN24_26388","Eat Maori traditional food"
"GEN24_26388","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26388","Visit a Maori marae (a Maori meeting place)"
"GEN24_26388","Watch a live Maori performance"
"GEN24_26390","None of these"
"GEN24_26397","None of these"
"GEN24_26401","None of these"
"GEN24_26406","None of these"
"GEN24_26418","None of these"
"GEN24_26420","None of these"
"GEN24_26436","None of these"
"GEN24_26446","None of these"
"GEN24_26450","None of these"
"GEN24_26453","Visit a Maori marae (a Maori meeting place)"
"GEN24_26456","None of these"
"GEN24_26457","None of these"
"GEN24_26474","Eat Maori traditional food"
"GEN24_26474","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26477","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26484","None of these"
"GEN24_26492","None of these"
"GEN24_26493","None of these"
"GEN24_26502","Eat Maori traditional food"
"GEN24_26503","None of these"
"GEN24_26504","None of these"
"GEN24_26506","None of these"
"GEN24_26507","None of these"
"GEN24_26508","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26519","None of these"
"GEN24_26531","Some other Maori cultural activity"
"GEN24_26551","None of these"
"GEN24_26552","Visit a Maori marae (a Maori meeting place)"
"GEN24_26559","None of these"
"GEN24_26569","See Maori art or crafts being created"
"GEN24_26569","Visit a Maori marae (a Maori meeting place)"
"GEN24_26580","None of these"
"GEN24_26581","None of these"
"GEN24_26588","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26590","None of these"
"GEN24_26599","None of these"
"GEN24_26604","None of these"
"GEN24_26609","None of these"
"GEN24_26627","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26633","See Maori art or crafts being created"
"GEN24_26633","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26633","Some other Maori cultural activity"
"GEN24_26633","Visit a Maori marae (a Maori meeting place)"
"GEN24_26634","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26639","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26650","None of these"
"GEN24_26658","None of these"
"GEN24_26660","None of these"
"GEN24_26663","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26665","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26698","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26703","None of these"
"GEN24_26711","None of these"
"GEN24_26719","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26728","None of these"
"GEN24_26733","See Maori art or crafts being created"
"GEN24_26733","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26743","None of these"
"GEN24_26757","None of these"
"GEN24_26771","See Maori art or crafts being created"
"GEN24_26771","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26771","Visit a Maori marae (a Maori meeting place)"
"GEN24_26782","None of these"
"GEN24_26785","Eat Maori traditional food"
"GEN24_26785","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26785","Watch a live Maori performance"
"GEN24_26804","Eat Maori traditional food"
"GEN24_26804","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26804","Watch a live Maori performance"
"GEN24_26806","Visit a Maori family in their home"
"GEN24_26810","None of these"
"GEN24_26813","None of these"
"GEN24_26817","None of these"
"GEN24_26826","None of these"
"GEN24_26829","None of these"
"GEN24_26831","None of these"
"GEN24_26836","None of these"
"GEN24_26841","Some other Maori cultural activity"
"GEN24_26842","None of these"
"GEN24_26852","Some other Maori cultural activity"
"GEN24_26854","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26854","Visit a Maori marae (a Maori meeting place)"
"GEN24_26854","Watch a live Maori performance"
"GEN24_26858","None of these"
"GEN24_26867","None of these"
"GEN24_26885","Watch a live Maori performance"
"GEN24_26887","None of these"
"GEN24_26891","None of these"
"GEN24_26902","None of these"
"GEN24_26906","None of these"
"GEN24_26924","Watch a live Maori performance"
"GEN24_26931","Some other Maori cultural activity"
"GEN24_26946","None of these"
"GEN24_26961","None of these"
"GEN24_26964","Eat Maori traditional food"
"GEN24_26964","See Maori artefacts, art or crafts in an exhibition"
"GEN24_26964","Watch a live Maori performance"
"GEN24_26970","None of these"
"GEN24_26973","None of these"
"GEN24_26975","Visit a Maori marae (a Maori meeting place)"
"GEN24_26975","Watch a live Maori performance"
"GEN24_26979","None of these"
"GEN24_26983","None of these"
"GEN24_26984","Eat Maori traditional food"
"GEN24_26984","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27000","None of these"
"GEN24_27007","None of these"
"GEN24_27013","None of these"
"GEN24_27015","None of these"
"GEN24_27024","None of these"
"GEN24_27025","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27027","Visit a Maori family in their home"
"GEN24_27034","None of these"
"GEN24_27035","None of these"
"GEN24_27039","None of these"
"GEN24_27042","None of these"
"GEN24_27053","None of these"
"GEN24_27056","None of these"
"GEN24_27060","None of these"
"GEN24_27087","None of these"
"GEN24_27094","None of these"
"GEN24_27110","None of these"
"GEN24_27111","None of these"
"GEN24_27131","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27132","Eat Maori traditional food"
"GEN24_27132","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27132","Visit a Maori marae (a Maori meeting place)"
"GEN24_27132","Watch a live Maori performance"
"GEN24_27136","Eat Maori traditional food"
"GEN24_27136","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27136","Visit a Maori marae (a Maori meeting place)"
"GEN24_27136","Watch a live Maori performance"
"GEN24_27140","None of these"
"GEN24_27147","None of these"
"GEN24_27155","None of these"
"GEN24_27158","See Maori art or crafts being created"
"GEN24_27159","None of these"
"GEN24_27162","None of these"
"GEN24_27168","Eat Maori traditional food"
"GEN24_27168","Visit a Maori marae (a Maori meeting place)"
"GEN24_27169","None of these"
"GEN24_27171","None of these"
"GEN24_27173","None of these"
"GEN24_27186","None of these"
"GEN24_27188","None of these"
"GEN24_27191","None of these"
"GEN24_27192","None of these"
"GEN24_27193","Eat Maori traditional food"
"GEN24_27193","Visit a Maori family in their home"
"GEN24_27193","Visit a Maori marae (a Maori meeting place)"
"GEN24_27194","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27195","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27206","Eat Maori traditional food"
"GEN24_27206","See Maori art or crafts being created"
"GEN24_27206","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27206","Watch a live Maori performance"
"GEN24_27207","None of these"
"GEN24_27218","None of these"
"GEN24_27236","None of these"
"GEN24_27240","None of these"
"GEN24_27260","None of these"
"GEN24_27266","Some other Maori cultural activity"
"GEN24_27279","None of these"
"GEN24_27280","None of these"
"GEN24_27282","None of these"
"GEN24_27284","None of these"
"GEN24_27292","None of these"
"GEN24_27295","Eat Maori traditional food"
"GEN24_27295","Some other Maori cultural activity"
"GEN24_27295","Visit a Maori family in their home"
"GEN24_27295","Visit a Maori marae (a Maori meeting place)"
"GEN24_27295","Watch a live Maori performance"
"GEN24_27297","None of these"
"GEN24_27314","None of these"
"GEN24_27315","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27315","Watch a live Maori performance"
"GEN24_27319","See Maori art or crafts being created"
"GEN24_27319","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27327","None of these"
"GEN24_27328","None of these"
"GEN24_27334","None of these"
"GEN24_27339","None of these"
"GEN24_27341","None of these"
"GEN24_27345","None of these"
"GEN24_27352","None of these"
"GEN24_27357","None of these"
"GEN24_27360","None of these"
"GEN24_27364","Some other Maori cultural activity"
"GEN24_27374","None of these"
"GEN24_27380","None of these"
"GEN24_27383","None of these"
"GEN24_27399","None of these"
"GEN24_27404","Some other Maori cultural activity"
"GEN24_27414","None of these"
"GEN24_27416","Eat Maori traditional food"
"GEN24_27416","Some other Maori cultural activity"
"GEN24_27434","Visit a Maori marae (a Maori meeting place)"
"GEN24_27443","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27458","None of these"
"GEN24_27470","None of these"
"GEN24_27473","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27474","None of these"
"GEN24_27475","None of these"
"GEN24_27478","None of these"
"GEN24_27480","None of these"
"GEN24_27481","Eat Maori traditional food"
"GEN24_27481","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27481","Visit a Maori marae (a Maori meeting place)"
"GEN24_27481","Watch a live Maori performance"
"GEN24_27486","None of these"
"GEN24_27496","None of these"
"GEN24_27507","None of these"
"GEN24_27511","None of these"
"GEN24_27518","None of these"
"GEN24_27525","None of these"
"GEN24_27528","None of these"
"GEN24_27544","None of these"
"GEN24_27546","None of these"
"GEN24_27551","None of these"
"GEN24_27556","See Maori art or crafts being created"
"GEN24_27556","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27556","Some other Maori cultural activity"
"GEN24_27570","None of these"
"GEN24_27571","None of these"
"GEN24_27573","None of these"
"GEN24_27588","Watch a live Maori performance"
"GEN24_27589","None of these"
"GEN24_27609","None of these"
"GEN24_27610","Eat Maori traditional food"
"GEN24_27610","Visit a Maori family in their home"
"GEN24_27610","Visit a Maori marae (a Maori meeting place)"
"GEN24_27611","None of these"
"GEN24_27613","None of these"
"GEN24_27621","None of these"
"GEN24_27629","Eat Maori traditional food"
"GEN24_27632","None of these"
"GEN24_27639","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27639","Visit a Maori marae (a Maori meeting place)"
"GEN24_27650","See Maori art or crafts being created"
"GEN24_27650","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27663","Eat Maori traditional food"
"GEN24_27663","See Maori art or crafts being created"
"GEN24_27663","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27663","Visit a Maori marae (a Maori meeting place)"
"GEN24_27663","Watch a live Maori performance"
"GEN24_27665","None of these"
"GEN24_27666","None of these"
"GEN24_27670","None of these"
"GEN24_27676","None of these"
"GEN24_27678","None of these"
"GEN24_27679","None of these"
"GEN24_27687","None of these"
"GEN24_27690","None of these"
"GEN24_27697","None of these"
"GEN24_27707","None of these"
"GEN24_27716","Visit a Maori marae (a Maori meeting place)"
"GEN24_27732","None of these"
"GEN24_27736","None of these"
"GEN24_27740","None of these"
"GEN24_27742","None of these"
"GEN24_27749","None of these"
"GEN24_27753","None of these"
"GEN24_27757","None of these"
"GEN24_27758","None of these"
"GEN24_27762","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27762","Some other Maori cultural activity"
"GEN24_27762","Visit a Maori marae (a Maori meeting place)"
"GEN24_27765","None of these"
"GEN24_27766","None of these"
"GEN24_27770","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27770","Visit a Maori marae (a Maori meeting place)"
"GEN24_27771","None of these"
"GEN24_27779","None of these"
"GEN24_27782","Eat Maori traditional food"
"GEN24_27782","See Maori art or crafts being created"
"GEN24_27782","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27782","Some other Maori cultural activity"
"GEN24_27782","Watch a live Maori performance"
"GEN24_27786","None of these"
"GEN24_27790","None of these"
"GEN24_27791","See Maori art or crafts being created"
"GEN24_27791","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27799","See Maori art or crafts being created"
"GEN24_27799","Visit a Maori family in their home"
"GEN24_27800","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27806","None of these"
"GEN24_27809","None of these"
"GEN24_27817","None of these"
"GEN24_27820","None of these"
"GEN24_27827","None of these"
"GEN24_27837","None of these"
"GEN24_27841","None of these"
"GEN24_27842","Eat Maori traditional food"
"GEN24_27842","See Maori art or crafts being created"
"GEN24_27842","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27842","Some other Maori cultural activity"
"GEN24_27842","Visit a Maori family in their home"
"GEN24_27842","Visit a Maori marae (a Maori meeting place)"
"GEN24_27842","Watch a live Maori performance"
"GEN24_27843","None of these"
"GEN24_27844","None of these"
"GEN24_27846","See Maori art or crafts being created"
"GEN24_27846","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27846","Some other Maori cultural activity"
"GEN24_27846","Watch a live Maori performance"
"GEN24_27850","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27857","See Maori art or crafts being created"
"GEN24_27857","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27857","Visit a Maori family in their home"
"GEN24_27857","Visit a Maori marae (a Maori meeting place)"
"GEN24_27857","Watch a live Maori performance"
"GEN24_27859","None of these"
"GEN24_27865","See Maori art or crafts being created"
"GEN24_27865","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27870","None of these"
"GEN24_27871","None of these"
"GEN24_27876","Visit a Maori family in their home"
"GEN24_27892","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27898","Eat Maori traditional food"
"GEN24_27900","Watch a live Maori performance"
"GEN24_27908","See Maori artefacts, art or crafts in an exhibition"
"GEN24_27908","Visit a Maori family in their home"
"GEN24_27908","Visit a Maori marae (a Maori meeting place)"
"GEN24_27912","None of these"
"GEN24_27913","None of these"
"GEN24_27925","Visit a Maori marae (a Maori meeting place)"
"GEN24_27928","None of these"
"GEN24_27950","None of these"
"GEN24_27954","None of these"
"GEN24_27968","Eat Maori traditional food"
